run_id,repo,commit_sha,author,author_experience_commits,files_changed,lines_added,lines_deleted,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,jobs_failed,trigger,created_at,day_of_week,hour,message_length,had_hotfix_keyword,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,runner_os,cache_hit_rate,dependency_updates,security_alerts_count,success,failure_reason,churn
RUN-100780,infra-terraform,5bd1fae593,dev2,29.0,1,2508,46,25,1,72.0030905950743,182,6,1,manual,2025-07-03T12:00:00,Thursday,12,162,0,0.015836963213408925,0.2926830895546578,0,0,107.4404400357717,windows-latest,0.8488404621479022,0,0,1,tests_failed,2554
RUN-100781,ml-pipeline,689e8e6aaa,dev7,13.0,2,28,36,25,0,51.40240234926543,193,6,1,manual,2025-07-03T13:00:00,Thursday,13,46,1,0.15291102650514043,0.06431046445610028,0,0,91.5737902797893,windows-latest,0.5448659390691203,1,0,1,tests_failed,64
RUN-100782,frontend-web,6e78078870,dev4,12.0,12,113,31,17,0,76.2094031017207,206,18,2,PullRequest,2025-07-03T14:00:00,Thursday,14,134,0,0.23614272287138002,0.15699927655411408,0,0,163.17553376425363,macos-latest,0.7370395958361867,0,0,1,artifact_upload_error,144
RUN-100783,frontend-web,a2161096cc,dev23,54.0,6,147,67,127,0,80.26774660322191,222,2,0,Push,2025-07-03T15:00:00,Thursday,15,160,0,0.19714716136377344,0.18008745276016633,0,0,165.35801571458586,ubuntu-latest,0.41573302348615,0,0,1,artifact_upload_error,214
RUN-100784,mobile-app,ed40c24361,dev30,40.0,2,89,144,109,0,86.55769167810064,110,4,0,PullRequest,2025-07-03T16:00:00,Thursday,16,113,0,0.22858237010209406,0.07661665110994158,0,2,102.09377923213276,macos-latest,0.47987214995355326,0,0,1,tests_failed,233
RUN-100785,mobile-app,eecaa528cd,dev17,40.0,4,464,13,41,1,74.1197424650787,385,7,3,push,2025-07-03T17:00:00,Thursday,17,116,0,0.3415999789657511,0.17110673776271523,0,1,202.6298332881386,windows-latest,0.7089900158935426,0,0,1,docker_build_failed,477
RUN-100786,frontend-web,6438d180bb,dev6,34.0,3,249,104,14,0,70.52794604656341,231,23,1,push,2025-07-03T18:00:00,Thursday,18,37,1,0.1520997932074423,0.41016141998024336,0,0,91.64404013680328,ubuntu-latest,0.8187691951640784,0,0,1,artifact_upload_error,353
RUN-100787,ml-pipeline,544a8b67c5,dev1,28.0,1,175,582,15,0,98.83517616587434,194,6,0,manual,2025-07-03T19:00:00,Thursday,19,191,0,0.038523649585059744,0.17032452530542744,0,0,161.1967153685451,macos-latest,0.6655414776439935,1,0,1,docker_build_failed,757
RUN-100788,mobile-app,7377c88f45,dev30,50.0,1,356,377,51,0,75.07903387319462,82,12,1,manual,2025-07-03T20:00:00,Thursday,20,191,0,0.31616729611280575,0.2629833948997163,1,0,178.18090244001817,macos-latest,0.4476598599325303,0,0,1,lint_error,733
RUN-100789,frontend-web,91642341f8,dev10,62.0,3,151,57,69,0,83.63474197917522,209,9,0,push,2025-07-03T21:00:00,Thursday,21,143,0,0.09410198279730843,0.21757706632100204,1,0,65.53680825159896,windows-latest,0.651867558275952,0,0,0,infra_timeout,208
RUN-100790,frontend-web,7639b2da62,dev4,61.0,2,4904,23,8,0,68.5255242794849,53,22,0,Push,2025-07-03T22:00:00,Thursday,22,181,0,0.25760949617185,0.1946524444885516,0,0,143.10529164803617,windows-latest,,0,0,1,infra_timeout,4927
RUN-100791,mobile-app,a8a4103f4a,dev6,24.0,4,175,182,34,1,83.27891581962999,133,2,0,PullRequest,2025-07-03T23:00:00,Thursday,23,123,0,0.09075294467002759,0.049025929965929235,0,0,10.998158349784603,macos-latest,0.6041458426279341,0,0,1,,357
RUN-100792,ml-pipeline,8ded182a59,dev8,94.0,8,183,8,163,1,57.53245209115082,135,15,0,manual,2025-07-04T00:00:00,Friday,0,133,0,0.19436094523572767,0.08713895260872233,1,1,152.96849422534228,windows-latest,,0,0,1,tests_failed,191
RUN-100793,infra-terraform,521a6a005e,dev20,33.0,2,22,372,37,0,69.4551894513764,244,7,0,schedule,2025-07-04T01:00:00,Friday,1,166,0,0.1660310806945176,0.16907684333890818,0,0,75.93576717179731,macos-latest,0.7929932830865369,0,0,1,docker_build_failed,394
RUN-100794,mobile-app,5881d067f8,dev27,47.0,1,81,86,147,1,60.50070912688735,746,17,0,schedule,2025-07-04T02:00:00,Friday,2,12,0,0.35989652627681923,0.1363594998064645,0,0,142.6987845598593,macos-latest,0.4462579088391627,0,0,1,artifact_upload_error,167
RUN-100795,backend-api,60eb74f912,dev9,34.0,4,524,824,75,0,67.74032013756639,298,5,0,manual,2025-07-04T03:00:00,Friday,3,47,0,0.13628024047678705,0.45497726315242515,0,1,150.1995467188257,windows-latest,0.8610679753377787,1,0,1,infra_timeout,1348
RUN-100796,infra-terraform,183a4fd588,dev21,33.0,2,34,16,18,0,,552,9,0,Push,2025-07-04T04:00:00,Friday,4,44,0,0.23045851393030173,0.26612237747040657,0,0,164.80553918225147,ubuntu-latest,0.5094368863478058,0,0,0,,50
RUN-100797,mobile-app,2a8314a74e,dev2,13.0,2,13,301,35,0,67.65208932835563,314,8,0,manual,2025-07-04T05:00:00,Friday,5,128,0,0.49463688445598514,0.08684809024426081,1,0,155.60861400270707,ubuntu-latest,,0,0,1,,314
RUN-100798,backend-api,b91dfc7380,dev1,50.0,2,153,98,40,0,83.61907350568902,440,4,0,Push,2025-07-04T06:00:00,Friday,6,52,0,0.3129875010221103,0.3994607381520262,1,0,122.2357996980644,ubuntu-latest,0.640407376200928,0,0,0,infra_timeout,251
RUN-100799,mobile-app,639bd792f7,dev2,350.0,19,670,76,20,1,93.20718218468448,735,3,1,Push,2025-07-04T07:00:00,Friday,7,81,0,0.098255541647734,0.271676617050041,0,0,104.780939553742,ubuntu-latest,0.7152414535356318,0,0,1,,746
RUN-100800,frontend-web,36ec06aedc,dev28,19.0,1,155,24,20,2,,120,6,1,PullRequest,2025-07-04T08:00:00,Friday,8,101,0,0.08094846671962092,0.03607253626505834,0,0,117.02442679989619,macos-latest,0.7173341560461627,0,0,1,,179
RUN-100801,backend-api,900b4c91c7,dev18,28.0,2,102,211,149,0,86.92520526067536,114,9,0,schedule,2025-07-04T09:00:00,Friday,9,150,1,0.1778541665858138,0.17592120342989773,1,0,75.35993941531447,windows-latest,0.8947883950360143,0,0,1,infra_timeout,313
RUN-100802,mobile-app,c16b0a19c2,dev25,18.0,3,19,231,20,0,81.3730314976641,319,5,0,push,2025-07-04T10:00:00,Friday,10,105,0,0.3720597004595521,0.40923387057237637,0,1,111.53248202082858,windows-latest,0.8114095779159246,0,0,1,docker_build_failed,250
RUN-100803,infra-terraform,41e66e9388,dev1,17.0,1,244,783,105,1,76.39724316700239,199,7,1,Push,2025-07-04T11:00:00,Friday,11,9,0,0.07415493568509969,0.07106545838451248,0,0,108.37217406841,macos-latest,0.7667800292072342,0,0,1,docker_build_failed,1027
RUN-100804,ml-pipeline,d3a8806f86,dev1,108.0,6,307,333,31,0,84.00378707180315,233,2,1,Push,2025-07-04T12:00:00,Friday,12,138,0,0.12908723043189224,0.15401190630528,0,0,88.4712602465567,ubuntu-latest,0.7183926735968996,0,0,1,lint_error,640
RUN-100805,ml-pipeline,ed70f55ef8,dev26,14.0,6,20,57,43,0,97.07925707990225,168,6,2,Push,2025-07-04T13:00:00,Friday,13,88,0,0.2802276273860705,0.40542741456992504,1,0,50.35227127632565,windows-latest,0.4631216236159706,0,0,0,docker_build_failed,77
RUN-100806,mobile-app,98eed90d2e,dev4,17.0,3,516,36,70,2,67.35277304989737,131,18,2,manual,2025-07-04T14:00:00,Friday,14,27,0,0.1133038854174048,0.2660900303954403,0,0,68.92255529583005,windows-latest,0.8165588505691717,0,0,1,infra_timeout,552
RUN-100807,frontend-web,ab40275e1a,dev5,6.0,2,344,24,27,1,63.4895891978871,622,14,1,Push,2025-07-04T15:00:00,Friday,15,132,0,0.18164869383679072,0.1283608896513364,0,1,5.0,ubuntu-latest,0.7600986813625122,0,0,1,docker_build_failed,368
RUN-100808,backend-api,0d759ebefe,dev16,13.0,3,515,555,70,2,62.78502545213588,92,8,1,manual,2025-07-04T16:00:00,Friday,16,57,0,0.08226432662164296,0.10505056293105022,0,0,107.68483232428595,windows-latest,0.5296678084654912,0,0,1,tests_failed,1070
RUN-100809,infra-terraform,f20d9771a8,dev19,5.0,3,281,46,8,0,86.93313563683866,323,10,0,PullRequest,2025-07-04T17:00:00,Friday,17,94,0,0.4469175299381111,0.44672856045273734,0,0,134.41994593198797,ubuntu-latest,0.4090368169689182,0,1,0,infra_timeout,327
RUN-100810,frontend-web,6479e129d8,dev7,47.0,3,304,560,63,0,88.55241147754023,289,5,1,PullRequest,2025-07-04T18:00:00,Friday,18,193,0,0.3837914811073122,0.039096795686153304,0,0,12.697350480944394,ubuntu-latest,0.6987436315526241,0,0,1,docker_build_failed,864
RUN-100811,infra-terraform,ec84bc951a,dev14,336.0,2,263,195,6,0,68.55555679999279,66,28,2,schedule,2025-07-04T19:00:00,Friday,19,51,0,0.22073976803355438,0.3400361205194434,1,0,129.46859119351797,ubuntu-latest,0.6483029008044088,0,0,1,docker_build_failed,458
RUN-100812,ml-pipeline,9437defdeb,dev21,19.0,4,385,158,37,2,49.36783740672784,111,38,1,schedule,2025-07-04T20:00:00,Friday,20,177,0,0.08647161321838374,0.16261802757857546,1,0,115.10103355566554,ubuntu-latest,0.7982265293664862,0,0,1,docker_build_failed,543
RUN-100813,backend-api,012eb295fa,dev14,,6,20,78,88,0,66.90291912092297,125,10,0,manual,2025-07-04T21:00:00,Friday,21,95,0,0.3826727165363784,0.27569412536795784,0,0,72.92976953130116,windows-latest,0.8985252604977434,0,0,1,,98
RUN-100814,ml-pipeline,09dde3729d,dev12,,1,28,227,73,0,81.57425013368396,297,55,0,manual,2025-07-04T22:00:00,Friday,22,186,1,0.02419682860819047,0.23231133215437122,0,0,102.75179169674468,macos-latest,0.553913042105985,1,0,1,infra_timeout,255
RUN-100815,infra-terraform,ae2fed45ef,dev3,14.0,1,66,108,15,0,74.19932233220601,154,5,0,Push,2025-07-04T23:00:00,Friday,23,170,0,0.06971091056745309,0.1805502469364737,2,0,162.03216660869327,windows-latest,0.526639666840802,0,0,1,,174
RUN-100816,frontend-web,900b02cde9,dev14,87.0,1,128,73,17,1,77.16417296106441,188,3,0,manual,2025-07-05T00:00:00,Saturday,0,167,0,0.1604799131628599,0.1585346803292257,0,0,81.03243757079377,windows-latest,0.5432876629047186,0,0,0,lint_error,201
RUN-100817,frontend-web,06cad46e15,dev25,21.0,6,227,236,25,1,68.71986698069283,72,5,1,push,2025-07-05T01:00:00,Saturday,1,45,0,0.09982719030028941,0.3679219179900105,0,0,123.15404303006879,ubuntu-latest,0.748313462624294,0,0,1,,463
RUN-100818,ml-pipeline,be53645b55,dev19,15.0,4,212,93,51,1,,1020,7,1,PullRequest,2025-07-05T02:00:00,Saturday,2,159,0,0.3098582503818491,0.367909708603511,0,0,133.86383620141166,macos-latest,0.6170791760946371,0,0,1,artifact_upload_error,305
RUN-100819,infra-terraform,da26326226,dev27,23.0,4,507,45,8,0,79.11830162105564,210,45,0,PullRequest,2025-07-05T03:00:00,Saturday,3,76,0,0.03821573996599805,0.05920090385513226,0,0,87.11170774300933,windows-latest,0.41468543377956113,0,0,1,artifact_upload_error,552
RUN-100820,frontend-web,7f1537543d,dev4,53.0,1,524,212,44,1,82.03756166836563,284,7,1,manual,2025-07-05T04:00:00,Saturday,4,182,0,0.07682768315435766,0.3604564491400906,0,1,160.33084022365006,windows-latest,0.44312566921472424,0,0,1,,736
RUN-100821,ml-pipeline,773be12e33,dev1,22.0,13,56,102,57,0,76.90878819632017,137,4,0,PullRequest,2025-07-05T05:00:00,Saturday,5,198,0,0.20573395537132907,0.18740510541282598,0,0,136.15363779142427,macos-latest,0.4581678836273944,1,0,0,docker_build_failed,158
RUN-100822,frontend-web,0166af8773,dev17,17.0,2,192,188,35,0,81.29241796333012,126,4,0,Push,2025-07-05T06:00:00,Saturday,6,124,0,0.11034348732973158,0.2119317958740971,0,0,109.92356246578174,ubuntu-latest,,0,0,1,docker_build_failed,380
RUN-100823,ml-pipeline,c961e02491,dev6,22.0,3,58,66,68,0,,764,20,0,PullRequest,2025-07-05T07:00:00,Saturday,7,182,0,0.0288239731170938,0.2192218490048178,0,0,214.52961887669994,windows-latest,0.9108328719423027,0,1,1,docker_build_failed,124
RUN-100824,ml-pipeline,54a9cee2ef,dev18,8.0,6,120,29,53,0,63.863104462370615,52,18,0,schedule,2025-07-05T08:00:00,Saturday,8,108,0,0.2619678807602398,0.16531986681929772,0,0,160.50313748740598,macos-latest,0.559628751915815,0,0,1,lint_error,149
RUN-100825,frontend-web,e0f6a70fe1,dev28,38.0,1,211,741,28,0,79.47675714450153,243,6,1,Push,2025-07-05T09:00:00,Saturday,9,11,0,0.09016486190969002,0.16281028972564635,0,1,52.55356457248661,ubuntu-latest,0.7131297596234843,1,1,1,docker_build_failed,952
RUN-100826,ml-pipeline,5f80e60efd,dev11,5.0,2,3,602,9,2,84.49809806335824,85,2,1,PullRequest,2025-07-05T10:00:00,Saturday,10,175,0,0.31760807453299184,0.03210975028555251,0,0,104.4337038213504,windows-latest,0.4185495019137863,0,0,1,docker_build_failed,605
RUN-100827,infra-terraform,90a8f229d9,dev17,18.0,3,2105,290,49,0,88.86169759433812,150,4,1,push,2025-07-05T11:00:00,Saturday,11,108,0,0.29106708974180634,0.32809925489528036,0,0,218.66570431109542,windows-latest,0.6488499391995944,0,0,1,infra_timeout,2395
RUN-100828,infra-terraform,45351e930e,dev21,53.0,32,276,71,20,0,79.99328577940456,128,30,0,PullRequest,2025-07-05T12:00:00,Saturday,12,13,0,0.14543388976846236,0.1140327648185226,1,1,80.71274094636189,macos-latest,0.3526555654368286,1,0,1,lint_error,347
RUN-100829,frontend-web,291c50ceac,dev5,35.0,4,77,79,28,1,63.41699377522157,100,14,1,PullRequest,2025-07-05T13:00:00,Saturday,13,17,0,0.16090530974792397,0.2616215428421822,2,1,122.65335171326315,macos-latest,0.5655132494326157,0,0,1,artifact_upload_error,156
RUN-100830,backend-api,c6605d466f,dev27,46.0,12,1236,502,65,1,65.26419204511197,205,9,0,manual,2025-07-05T14:00:00,Saturday,14,146,0,0.17881136806050635,0.15058580430763946,0,1,169.23973506505172,windows-latest,0.3277064528641537,0,0,0,,1738
RUN-100831,backend-api,7f208dba26,dev7,25.0,8,101,74,138,0,69.77822302496483,33,33,0,manual,2025-07-05T15:00:00,Saturday,15,185,0,0.2592472448183414,0.043704522256045174,0,2,146.0928635082052,ubuntu-latest,0.8866407148899573,0,0,1,lint_error,175
RUN-100832,mobile-app,895745c737,dev25,77.0,4,171,54,43,1,77.2735668976383,160,35,0,schedule,2025-07-05T16:00:00,Saturday,16,140,0,0.2893541946149592,0.3038976936194784,1,1,151.8587738288314,windows-latest,0.33510635802573063,1,0,0,,225
RUN-100833,frontend-web,f7257ffb3d,dev20,62.0,1,86,862,69,0,73.53316678430888,188,8,1,schedule,2025-07-05T17:00:00,Saturday,17,91,0,0.24283914815387728,0.256154251201899,0,0,149.50365474066814,ubuntu-latest,0.7578350140940424,0,0,1,artifact_upload_error,948
RUN-100834,infra-terraform,f6ad2c5213,dev5,40.0,7,913,104,14,0,61.515215212429034,77,8,1,schedule,2025-07-05T18:00:00,Saturday,18,64,0,0.1643044688408738,0.12604057139094446,1,0,121.0157090662503,macos-latest,0.7185859912729966,0,0,1,,1017
RUN-100835,ml-pipeline,db0b5cb1ca,dev22,62.0,1,132,769,54,1,61.44335958821938,577,6,0,push,2025-07-05T19:00:00,Saturday,19,86,0,0.36377839686557845,0.20793587581053494,0,0,88.30742429052097,windows-latest,0.2771006382572909,0,0,1,artifact_upload_error,901
RUN-100836,infra-terraform,300729a0d9,dev6,53.0,11,174,23,42,0,49.817738701119794,132,7,1,push,2025-07-05T20:00:00,Saturday,20,67,0,0.34847558988223004,0.4895527117695802,0,0,137.39056769958182,macos-latest,,0,0,1,infra_timeout,197
RUN-100837,frontend-web,9822415aee,dev18,18.0,3,557,194,119,0,,169,3,0,manual,2025-07-05T21:00:00,Saturday,21,58,1,0.27514084859469673,0.06370754955386485,0,0,103.88893491631026,windows-latest,0.558417318920148,0,0,0,lint_error,751
RUN-100838,frontend-web,e0ce4505f6,dev29,8.0,1,282,1072,29,0,,132,3,0,Push,2025-07-05T22:00:00,Saturday,22,30,0,0.02698090177484909,0.24570568212044755,0,0,100.74595196560361,macos-latest,0.577133928434461,0,0,1,infra_timeout,1354
RUN-100839,infra-terraform,5fdcde5894,dev29,39.0,2,139,113,36,0,100.0,189,2,1,schedule,2025-07-05T23:00:00,Saturday,23,115,0,0.2173585769553308,0.07973301279743406,1,0,179.2988754854635,macos-latest,,1,0,1,,252
RUN-100840,backend-api,19e217fc1e,dev27,44.0,5,503,82,104,0,96.56135428549712,500,19,1,push,2025-07-06T00:00:00,Sunday,0,47,0,0.13876780654220444,0.024093458924872555,0,1,104.76016033692629,macos-latest,0.5985901045865442,0,0,0,artifact_upload_error,585
RUN-100841,ml-pipeline,cf9b43c763,dev15,72.0,2,2421,30,41,1,63.26122305452434,1131,3,1,Push,2025-07-06T01:00:00,Sunday,1,33,0,0.5468468253623404,0.10256138631962589,0,0,188.2452160962652,macos-latest,0.4834859138852936,0,0,1,tests_failed,2451
RUN-100842,infra-terraform,7b54db2981,dev17,11.0,5,210,361,18,0,76.79883956868733,337,35,1,PullRequest,2025-07-06T02:00:00,Sunday,2,58,0,0.24134982044175443,0.0900611285302691,0,1,130.27065364595214,ubuntu-latest,0.5566364043986106,0,1,1,docker_build_failed,571
RUN-100843,frontend-web,907c09e83e,dev10,11.0,1,168,47,344,1,57.42504587939801,429,5,0,manual,2025-07-06T03:00:00,Sunday,3,160,0,0.15059521610390134,0.3476444886215544,1,0,113.63409074103934,ubuntu-latest,0.5640504310606128,0,0,1,docker_build_failed,215
RUN-100844,frontend-web,fb6dcf00a3,dev28,41.0,1,179,99,18,0,59.25468562970255,666,30,3,Push,2025-07-06T04:00:00,Sunday,4,116,0,0.24331953760090286,0.12619459980807493,1,0,47.29753104364167,macos-latest,0.6278674769451987,0,0,1,infra_timeout,278
RUN-100845,frontend-web,9b723553ba,dev15,25.0,3,627,28,42,1,60.630328828435445,238,6,2,Push,2025-07-06T05:00:00,Sunday,5,100,0,0.2737211074276777,0.1583638153488171,0,0,204.79422911753704,macos-latest,0.5664653680889152,0,0,1,infra_timeout,655
RUN-100846,frontend-web,6ccb72f2e8,dev24,4.0,3,76,609,58,0,72.294015786698,601,3,0,push,2025-07-06T06:00:00,Sunday,6,120,0,0.49572508584538577,0.16040052578720435,0,0,119.76121778982247,macos-latest,0.16240020420107648,1,0,1,docker_build_failed,685
RUN-100847,frontend-web,5eb74ba7ef,dev11,38.0,2,109,391,55,0,72.81048467745629,348,22,0,push,2025-07-06T07:00:00,Sunday,7,115,0,0.3707201355764792,0.1845424661985751,0,0,29.168808219836095,windows-latest,0.6671082926246011,0,0,0,lint_error,500
RUN-100848,infra-terraform,6ae9191420,dev23,5.0,8,27,106,38,0,78.0324236496823,221,24,0,manual,2025-07-06T08:00:00,Sunday,8,102,0,0.17253042474669436,0.31810923278253345,0,0,159.5090252856542,macos-latest,0.6507049894561986,1,0,1,lint_error,133
RUN-100849,ml-pipeline,1e4f66fe20,dev7,11.0,1,40,30,38,0,82.95859667645139,256,4,1,manual,2025-07-06T09:00:00,Sunday,9,168,0,0.030878277854316103,0.061233464173049264,1,2,117.99232751851598,windows-latest,0.6075378606156406,0,1,1,docker_build_failed,70
RUN-100850,infra-terraform,cb74c5c8e1,dev23,91.0,4,83,595,37,2,70.9574289192581,55,7,2,Push,2025-07-06T10:00:00,Sunday,10,147,0,0.2539255014966157,0.2838706301683513,1,1,82.74698191600915,ubuntu-latest,0.7735018924143174,0,0,1,lint_error,678
RUN-100851,infra-terraform,d6749cad38,dev2,140.0,3,139,73,18,1,75.43442364795153,245,4,1,schedule,2025-07-06T11:00:00,Sunday,11,41,0,0.09061788183372237,0.2760364282656454,1,0,157.24733659356735,ubuntu-latest,0.5933400964556885,0,0,0,lint_error,212
RUN-100852,infra-terraform,48ce402811,dev4,9.0,1,1038,32,249,1,61.874249919717485,67,8,0,push,2025-07-06T12:00:00,Sunday,12,164,0,0.30802107154765773,0.3050818920015963,0,0,18.050704118593885,macos-latest,0.7695463077860191,0,0,1,,1070
RUN-100853,backend-api,4dc59d7cb4,dev11,20.0,1,267,15,37,0,58.86603570891383,64,9,0,manual,2025-07-06T13:00:00,Sunday,13,39,0,0.10738902135096337,0.2873869999492979,1,0,91.43619222695162,windows-latest,0.7338758888246754,0,0,1,tests_failed,282
RUN-100854,backend-api,dfd45eacbb,dev15,28.0,3,54,54,72,0,,229,7,0,manual,2025-07-06T14:00:00,Sunday,14,20,0,0.275501250384549,0.04822633609162039,1,0,108.02390429323421,macos-latest,0.7288484837386358,0,0,0,tests_failed,108
RUN-100855,infra-terraform,0622ebd510,dev22,134.0,16,66,22,34,1,82.79097361353872,91,2,0,schedule,2025-07-06T15:00:00,Sunday,15,87,0,0.4127127560684016,0.24307578697397692,0,1,154.0875178844315,macos-latest,0.7260980153018373,1,0,1,artifact_upload_error,88
RUN-100856,backend-api,853cb2f3f0,dev11,17.0,5,673,55,33,1,70.94510582294107,199,6,0,manual,2025-07-06T16:00:00,Sunday,16,81,0,0.16722162292475784,0.28503791291999836,1,0,209.61006178926027,macos-latest,0.923966844549041,0,0,1,infra_timeout,728
RUN-100857,frontend-web,76b3739e81,dev1,17.0,1,512,249,31,0,52.546556846107165,220,14,0,PullRequest,2025-07-06T17:00:00,Sunday,17,158,0,0.3968930519752881,0.22311263441574358,0,0,110.20924747670725,ubuntu-latest,0.8160862747777713,0,0,1,lint_error,761
RUN-100858,ml-pipeline,b0ac25e16f,dev10,109.0,1,153,72,12,1,74.24293256779669,227,7,0,Push,2025-07-06T18:00:00,Sunday,18,140,0,0.04181315065083067,0.033635167223447,0,0,138.39776779206875,ubuntu-latest,,0,0,0,docker_build_failed,225
RUN-100859,infra-terraform,29d409d894,dev14,19.0,5,91,162,39,0,60.014144018566995,106,7,0,push,2025-07-06T19:00:00,Sunday,19,16,0,0.52235770032678,0.07610135275536635,0,0,229.93553179172608,windows-latest,0.7242852956300145,0,0,1,lint_error,253
RUN-100860,infra-terraform,ab17b932a0,dev17,51.0,3,511,49,32,2,94.92454582767566,375,4,1,Push,2025-07-06T20:00:00,Sunday,20,102,0,0.32083399767817544,0.11543756447606839,0,0,120.18947231575773,ubuntu-latest,0.7967039945285296,0,0,1,lint_error,560
RUN-100861,infra-terraform,6071a3d31d,dev20,7.0,8,49,118,114,0,68.05413934095809,188,5,0,Push,2025-07-06T21:00:00,Sunday,21,160,0,0.18260036157763185,0.4645457308878596,0,0,138.7279622409315,macos-latest,0.4119085524398363,1,0,0,artifact_upload_error,167
RUN-100862,frontend-web,9e641779ca,dev8,23.0,1,228,909,17,0,83.17807182982946,272,24,0,manual,2025-07-06T22:00:00,Sunday,22,147,0,0.22299422389232607,0.34781418498356426,0,0,70.50594009977854,ubuntu-latest,0.3235687999724843,0,0,1,tests_failed,1137
RUN-100863,ml-pipeline,0a43aaa422,dev19,6.0,4,1807,74,28,1,88.06755632861984,86,4,1,Push,2025-07-06T23:00:00,Sunday,23,102,0,0.3297969291715027,0.27206945191461923,0,0,198.36668646567858,windows-latest,0.5886759628152255,0,0,1,lint_error,1881
RUN-100864,infra-terraform,7633c0eb94,dev19,10.0,6,186,167,21,0,63.5408585693155,176,14,2,Push,2025-07-07T00:00:00,Monday,0,125,0,0.19548115457205675,0.18088370544786053,0,1,91.48094620457401,macos-latest,0.6154465843959456,1,0,0,artifact_upload_error,353
RUN-100865,ml-pipeline,85b23c0df6,dev24,57.0,2,63,19,141,0,75.9125654106565,431,9,1,push,2025-07-07T01:00:00,Monday,1,114,0,0.27906330253740136,0.31252109527932187,0,2,130.74285180720221,ubuntu-latest,0.5913344846367942,0,0,1,tests_failed,82
RUN-100866,infra-terraform,36de185aee,dev16,25.0,2,233,585,22,0,81.64161481665775,395,10,1,schedule,2025-07-07T02:00:00,Monday,2,50,0,0.5973607227760069,0.2999510793982033,0,0,129.6094314847919,windows-latest,0.7332042063049998,0,0,1,lint_error,818
RUN-100867,infra-terraform,23be603472,dev25,20.0,3,88,65,70,0,76.38655406892128,114,5,1,manual,2025-07-07T03:00:00,Monday,3,115,1,0.12372394093954063,0.24581028680616412,1,0,123.41353288060535,ubuntu-latest,0.599967248310126,1,0,1,,153
RUN-100868,mobile-app,303fda1793,dev7,13.0,5,32,349,97,2,79.33320911171782,136,7,1,Push,2025-07-07T04:00:00,Monday,4,136,1,0.13719843448013777,0.4289719500667913,0,1,102.62745288386319,macos-latest,0.89200730747873,0,0,1,artifact_upload_error,381
RUN-100869,frontend-web,5819a1337e,dev22,,3,320,96,39,1,59.04444727729016,100,8,1,manual,2025-07-07T05:00:00,Monday,5,15,0,0.2748478676310815,0.3068395580108217,1,0,129.65304980026445,macos-latest,,1,0,1,docker_build_failed,416
RUN-100870,mobile-app,18c88cc92f,dev2,35.0,7,507,215,14,0,81.6484346365743,126,6,0,schedule,2025-07-07T06:00:00,Monday,6,140,0,0.2918860693505583,0.32893164131560887,1,0,190.29389900841196,windows-latest,0.6294535595968112,0,0,1,artifact_upload_error,722
RUN-100871,backend-api,f2838cd583,dev4,65.0,2,105,230,15,2,69.1660296699275,75,11,0,schedule,2025-07-07T07:00:00,Monday,7,53,0,0.28261893345128203,0.17152483038580008,0,0,211.2373590365193,macos-latest,0.7867392792500271,0,0,1,infra_timeout,335
RUN-100872,frontend-web,67adb0d932,dev26,,1,98,66,88,1,79.19341467940968,181,12,0,push,2025-07-07T08:00:00,Monday,8,6,0,0.011708794390092585,0.5229246428056248,0,0,112.99428504302898,ubuntu-latest,0.8934161431436243,0,0,1,docker_build_failed,164
RUN-100873,frontend-web,cf18a1c239,dev15,12.0,16,51,365,16,1,86.03986614661757,312,41,0,PullRequest,2025-07-07T09:00:00,Monday,9,152,0,0.11727758349640897,0.5197220649241483,0,0,102.02146843954937,ubuntu-latest,0.611514523976753,0,0,1,docker_build_failed,416
RUN-100874,ml-pipeline,f973668c6a,dev19,31.0,2,125,47,61,0,83.02570209021928,115,10,0,schedule,2025-07-07T10:00:00,Monday,10,81,1,0.24540522309565974,0.12852009349137514,2,0,87.64942290290391,ubuntu-latest,0.6043300154807176,1,0,1,lint_error,172
RUN-100875,mobile-app,14ab113b3e,dev19,24.0,2,79,258,48,0,79.18463670587369,188,2,0,Push,2025-07-07T11:00:00,Monday,11,85,0,0.07960499195317296,0.03128939543637613,0,1,227.44542425489252,ubuntu-latest,0.5543109502081611,0,0,1,infra_timeout,337
RUN-100876,mobile-app,a6d3cf6c95,dev21,38.0,3,48,71,60,0,,171,20,0,Push,2025-07-07T12:00:00,Monday,12,126,0,0.43878459234597095,0.3154841016866119,1,0,125.15339593187282,macos-latest,0.8505358752296793,1,0,1,docker_build_failed,119
RUN-100877,ml-pipeline,df14aa78fd,dev8,34.0,3,1189,161,65,0,83.26093264666542,419,7,0,manual,2025-07-07T13:00:00,Monday,13,114,1,0.162706244448495,0.26788687262495214,0,1,164.60170278282084,windows-latest,0.6453500145513137,0,0,1,tests_failed,1350
RUN-100878,mobile-app,a25d3017e2,dev6,20.0,2,247,66,21,1,92.94601393660712,130,36,0,push,2025-07-07T14:00:00,Monday,14,126,0,0.18162212917810325,0.07934092963479086,0,1,147.86642565116642,ubuntu-latest,0.5018374908503261,1,0,1,artifact_upload_error,313
